Kind,Name,AvgCyclomatic,CountLine,CountLineCode,CountLineComment,RatioCommentToCode,SumCyclomatic,PercentLackOfCohesion,MaxInheritanceTree,MaxNesting,MaxCyclomatic,Cyclomatic
Public Method,"org.apache.maven.plugin.PluginManagerException.getGoal",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginManagerException.getPluginArtifactId",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginManagerException.getPluginGroupId",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginManagerException.getPluginVersion",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginManagerException.getProject",,3,3,0,0.00,1,,,0,,1
Class,"org.apache.maven.plugin.PluginManagerTest",2,145,109,10,0.09,11,29,2,2,3,
Protected Method,"org.apache.maven.plugin.PluginManagerTest.assertPluginDescriptor",,9,9,0,0.00,1,,,0,,1
Protected Method,"org.apache.maven.plugin.PluginManagerTest.getProjectsDirectory",,3,3,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginManagerTest.testBuildExtensionsPluginLoading",,17,13,1,0.08,1,,,0,,1
Method,"org.apache.maven.plugin.PluginManagerTest.testMojoDescriptorRetrieval",,25,21,2,0.10,1,,,0,,1
Method,"org.apache.maven.plugin.PluginManagerTest.testPluginLoading",,11,11,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginManagerTest.testPluginRealmCache",,38,28,2,0.07,3,,,1,,3
Method,"org.apache.maven.plugin.PluginManagerTest.testThatPluginDependencyThatHasSystemScopeIsResolved",,25,20,1,0.05,3,,,2,,3
Public Class,"org.apache.maven.plugin.PluginNotFoundException",1,39,32,4,0.13,3,0,3,0,1,
Public Constructor,"org.apache.maven.plugin.PluginNotFoundException.PluginNotFoundException",,13,13,0,0.00,1,,,0,,1
Public Constructor,"org.apache.maven.plugin.PluginNotFoundException.PluginNotFoundException",,13,13,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginNotFoundException.getPlugin",,3,3,0,0.00,1,,,0,,1
Public Class,"org.apache.maven.plugin.PluginParameterException",4,153,124,6,0.05,22,67,3,3,13,
Public Constructor,"org.apache.maven.plugin.PluginParameterException.PluginParameterException",,9,7,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterException.buildDiagnosticMessage",,27,20,0,0.00,2,,,1,,2
Private Static Method,"org.apache.maven.plugin.PluginParameterException.decomposeParameterIntoUserInstructions",,82,74,3,0.04,13,,,3,,13
Private Static Method,"org.apache.maven.plugin.PluginParameterException.format",,12,12,0,0.00,4,,,3,,4
Public Method,"org.apache.maven.plugin.PluginParameterException.getMojoDescriptor",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterException.getParameters",,3,3,0,0.00,1,,,0,,1
Class,"org.apache.maven.plugin.PluginParameterExceptionTest",1,140,114,5,0.04,4,0,1,0,1,
Method,"org.apache.maven.plugin.PluginParameterExceptionTest.testMissingRequiredCollectionTypeParameter",,31,27,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExceptionTest.testMissingRequiredMapTypeParameter",,31,27,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExceptionTest.testMissingRequiredPropertiesTypeParameter",,34,30,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExceptionTest.testMissingRequiredStringArrayTypeParameter",,31,27,0,0.00,1,,,0,,1
Public Class,"org.apache.maven.plugin.PluginParameterExpressionEvaluator",8,330,218,70,0.32,58,69,1,5,43,
Public Constructor,"org.apache.maven.plugin.PluginParameterExpressionEvaluator.PluginParameterExpressionEvaluator",,34,22,5,0.23,5,,,2,,5
Public Constructor,"org.apache.maven.plugin.PluginParameterExpressionEvaluator.PluginParameterExpressionEvaluator",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluator.alignToBaseDirectory",,17,12,5,0.42,4,,,2,,4
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluator.evaluate",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluator.evaluate",,200,157,19,0.12,43,,,5,,43
Private Static Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluator.isTypeCompatible",,8,7,1,0.14,2,,,1,,2
Private Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluator.stripTokens",,6,6,0,0.00,2,,,1,,2
Class,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest",1,473,333,3,0.01,34,95,2,1,2,
Public Static Class,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.Mojo",0,7,7,0,0.00,0,0,1,0,0,
Protected Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.createArtifact",,10,9,0,0.00,1,,,0,,1
Private Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.createDefaultProject",,3,3,0,0.00,1,,,0,,1
Private Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.createExpressionEvaluator",,17,13,0,0.00,1,,,0,,1
Private Static Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.createSession",,11,10,0,0.00,1,,,0,,1
Protected Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.getProjectsDirectory",,5,4,1,0.25,1,,,0,,1
Private Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.newMavenSession",,3,3,0,0.00,1,,,0,,1
Private Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.newMojoExecution",,13,10,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testBasedirExtractionWithMissingProject",,8,6,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testEscapedVariablePassthrough",,15,10,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testEscapedVariablePassthroughInLargerExpression",,16,11,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testLocalRepositoryExtraction",,8,7,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testMissingPOMPropertyRefInLargerExpression",,12,8,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testMultipleSubExpressionsInLargerExpression",,16,11,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testPOMPropertyExtractionWithMissingProjectWithDotNotation",,19,13,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testPath",,12,10,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testPluginArtifactIdExpressionReference",,15,11,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testPluginArtifactMapExpressionReference",,26,19,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testPluginArtifactsExpressionReference",,23,16,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testPluginDescriptorExpressionReference",,15,11,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testPluginInjection",,29,24,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testRootDirectory",,6,6,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testRootDirectoryNotPrefixed",,5,5,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testRootDirectoryWithNull",,8,8,0,0.00,2,,,0,,1
Lambda Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testRootDirectoryWithNull.(lambda_expr_1)",,1,1,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testShouldExtractPluginArtifacts",,23,14,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testTwoExpressions",,16,12,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testUri",,12,10,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testValueExtractionFromSystemPropertiesWithMissingProject",,16,11,0,0.00,2,,,1,,2
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testValueExtractionFromSystemPropertiesWithMissingProjectWithDotNotation",,16,11,0,0.00,2,,,1,,2
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testValueExtractionOfMissingPrefixedSuffixedProperty",,16,13,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testValueExtractionOfMissingProperty",,10,7,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorTest.testValueExtractionWithAPomValueContainingAPath",,20,14,0,0.00,1,,,0,,1
Public Class,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4",5,212,139,42,0.30,33,71,1,6,19,
Public Constructor,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4.PluginParameterExpressionEvaluatorV4",,23,18,0,0.00,4,,,1,,4
Public Constructor,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4.PluginParameterExpressionEvaluatorV4",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4.alignToBaseDirectory",,20,15,5,0.33,4,,,2,,4
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4.evaluate",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4.evaluate",,110,79,16,0.20,19,,,6,,19
Private Static Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4.isTypeCompatible",,8,7,1,0.14,2,,,1,,2
Private Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4.stripTokens",,6,6,0,0.00,2,,,1,,2
Public Class,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test",1,420,309,4,0.01,32,94,2,1,2,
Public Static Class,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.Mojo",0,7,7,0,0.00,0,0,1,0,0,
Private Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.createDefaultProject",,5,5,0,0.00,1,,,0,,1
Private Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.createExpressionEvaluator",,18,14,0,0.00,2,,,0,,2
Private Static Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.createSession",,18,17,1,0.06,2,,,0,,1
Lambda Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.createSession.(lambda_expr_1)",,1,1,0,0.00,1,,,0,,1
Protected Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.getProjectsDirectory",,5,4,1,0.25,1,,,0,,1
Private Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.newMavenSession",,3,3,0,0.00,1,,,0,,1
Private Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.newMojoExecution",,30,25,0,0.00,1,,,0,,1
Private Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.newSession",,5,5,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.testEscapedVariablePassthrough",,13,9,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.testEscapedVariablePassthroughInLargerExpression",,14,10,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.testMissingPOMPropertyRefInLargerExpression",,12,8,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.testMultipleSubExpressionsInLargerExpression",,14,10,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.testPOMPropertyExtractionWithMissingProjectWithDotNotation",,14,10,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.testPath",,12,10,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.testPluginArtifactIdExpressionReference",,16,12,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.testPluginArtifactMapExpressionReference",,21,17,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.testPluginArtifactsExpressionReference",,18,15,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.testPluginDescriptorExpressionReference",,15,12,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.testPluginInjection",,29,24,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.testRootDirectory",,6,6,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.testRootDirectoryNotPrefixed",,5,5,0,0.00,1,,,0,,1
Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.testRootDirectoryWithNull",,8,8,0,0.00,2,,,0,,1
Lambda Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.testRootDirectoryWithNull.(lambda_expr_1)",,1,1,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.testShouldExtractPluginArtifacts",,17,11,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.testTwoExpressions",,13,10,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.testUri",,12,10,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.testValueExtractionFromSystemPropertiesWithMissingProject",,16,11,0,0.00,2,,,1,,2
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.testValueExtractionFromSystemPropertiesWithMissingProjectWithDotNotation",,16,11,0,0.00,2,,,1,,2
Public Method,"org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4Test.testValueExtractionWithAPomValueContainingAPath",,20,14,0,0.00,1,,,0,,1
Public Interface,"org.apache.maven.plugin.PluginRealmCache",2,69,42,15,0.36,2,0,0,1,2,
Class,"org.apache.maven.plugin.PluginRealmCache.CacheRecord",1,21,14,3,0.21,3,33,1,0,1,
Public Constructor,"org.apache.maven.plugin.PluginRealmCache.CacheRecord.CacheRecord",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginRealmCache.CacheRecord.getArtifacts",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginRealmCache.CacheRecord.getRealm",,3,3,0,0.00,1,,,0,,1
Interface,"org.apache.maven.plugin.PluginRealmCache.Key",0,6,2,4,2.00,0,0,0,0,0,
Interface,"org.apache.maven.plugin.PluginRealmCache.PluginRealmSupplier",0,4,4,0,0.00,0,0,0,0,0,
Abstract Method,"org.apache.maven.plugin.PluginRealmCache.PluginRealmSupplier.load",,1,1,0,0.00,0,,,0,,0
Abstract Method,"org.apache.maven.plugin.PluginRealmCache.createKey",,7,7,0,0.00,0,,,0,,0
Abstract Method,"org.apache.maven.plugin.PluginRealmCache.flush",,1,1,0,0.00,0,,,0,,0
Abstract Method,"org.apache.maven.plugin.PluginRealmCache.get",,1,1,0,0.00,0,,,0,,0
Method,"org.apache.maven.plugin.PluginRealmCache.get",,9,9,0,0.00,2,,,1,,2
Abstract Method,"org.apache.maven.plugin.PluginRealmCache.put",,1,1,0,0.00,0,,,0,,0
Abstract Method,"org.apache.maven.plugin.PluginRealmCache.register",,9,1,8,8.00,0,,,0,,0
Public Class,"org.apache.maven.plugin.PluginResolutionException",1,30,22,4,0.18,3,0,2,0,1,
Public Constructor,"org.apache.maven.plugin.PluginResolutionException.PluginResolutionException",,10,10,0,0.00,1,,,0,,1
Public Constructor,"org.apache.maven.plugin.PluginResolutionException.PluginResolutionException",,6,6,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.plugin.PluginResolutionException.getPlugin",,3,3,0,0.00,1,,,0,,1
Public Interface,"org.apache.maven.plugin.PluginValidationManager",0,50,16,30,1.88,0,0,0,0,0,
Enum Type,"org.apache.maven.plugin.PluginValidationManager.IssueLocality",0,18,4,13,3.25,0,,1,0,0,
Public Implicit Method,"org.apache.maven.plugin.PluginValidationManager.IssueLocality.valueOf",,,,,0.00,0,,,,,
Public Implicit Method,"org.apache.maven.plugin.PluginValidationManager.IssueLocality.values",,,,,0.00,0,,,,,
Abstract Method,"org.apache.maven.plugin.PluginValidationManager.reportPluginMojoValidationIssue",,11,6,5,0.83,0,,,0,,0
Abstract Method,"org.apache.maven.plugin.PluginValidationManager.reportPluginValidationIssue",,9,2,7,3.50,0,,,0,,0
Abstract Method,"org.apache.maven.plugin.PluginValidationManager.reportPluginValidationIssue",,7,2,5,2.50,0,,,0,,0
Package,"org.apache.maven.plugin.coreit",3,13244,6079,5532,0.91,735,,,7,18,
Public Abstract Class,"org.apache.maven.plugin.coreit.AbstractDependencyMojo",6,78,48,19,0.40,11,50,2,4,8,
Public Abstract Class,"org.apache.maven.plugin.coreit.AbstractDependencyMojo",5,263,176,40,0.23,39,81,2,4,10,
Private Method,"org.apache.maven.plugin.coreit.AbstractDependencyMojo.calcChecksum",,28,19,1,0.05,4,,,2,,4
Private Method,"org.apache.maven.plugin.coreit.AbstractDependencyMojo.getId",,4,4,1,0.25,1,,,0,,1
Private Method,"org.apache.maven.plugin.coreit.AbstractDependencyMojo.nextCounter",,12,9,0,0.00,1,,,0,,1
Private Method,"org.apache.maven.plugin.coreit.AbstractDependencyMojo.resolveFile",,13,10,0,0.00,3,,,2,,3
Private Method,"org.apache.maven.plugin.coreit.AbstractDependencyMojo.resolveFile",,18,13,1,0.08,4,,,2,,4
Private Method,"org.apache.maven.plugin.coreit.AbstractDependencyMojo.stripLeadingDirs",,18,17,1,0.06,4,,,3,,4
Protected Method,"org.apache.maven.plugin.coreit.AbstractDependencyMojo.writeArtifacts",,48,34,9,0.26,8,,,4,,8
Protected Method,"org.apache.maven.plugin.coreit.AbstractDependencyMojo.writeArtifacts",,49,35,9,0.26,8,,,4,,8
Protected Method,"org.apache.maven.plugin.coreit.AbstractDependencyMojo.writeClassPath",,43,29,9,0.31,7,,,3,,7
Protected Method,"org.apache.maven.plugin.coreit.AbstractDependencyMojo.writeClassPathChecksums",,58,44,1,0.02,10,,,3,,10
Public Abstract Class,"org.apache.maven.plugin.coreit.AbstractLoadMojo",18,137,81,41,0.51,18,0,2,5,18,
Protected Method,"org.apache.maven.plugin.coreit.AbstractLoadMojo.execute",,109,75,22,0.29,18,,,5,,18
Public Abstract Class,"org.apache.maven.plugin.coreit.AbstractLogMojo",3,95,48,41,0.85,9,44,2,3,4,
Protected Method,"org.apache.maven.plugin.coreit.AbstractLogMojo.append",,33,24,9,0.38,4,,,3,,4
Private Method,"org.apache.maven.plugin.coreit.AbstractLogMojo.getLogFile",,11,3,8,2.67,2,,,0,,2
Protected Method,"org.apache.maven.plugin.coreit.AbstractLogMojo.reset",,23,14,9,0.64,3,,,2,,3
Public Abstract Class,"org.apache.maven.plugin.coreit.AbstractPomMojo",2,38,27,6,0.22,6,100,2,2,2,
Protected Method,"org.apache.maven.plugin.coreit.AbstractPomMojo.dump",,8,8,0,0.00,2,,,1,,2
Protected Method,"org.apache.maven.plugin.coreit.AbstractPomMojo.put",,5,5,0,0.00,2,,,1,,2
Protected Method,"org.apache.maven.plugin.coreit.AbstractPomMojo.store",,11,10,0,0.00,2,,,2,,2
Public Abstract Class,"org.apache.maven.plugin.coreit.AbstractRepoMojo",1,42,15,21,1.40,1,80,2,0,1,
Protected Method,"org.apache.maven.plugin.coreit.AbstractRepoMojo.isPomArtifact",,3,3,0,0.00,1,,,0,,1
Public Class,"org.apache.maven.plugin.coreit.AddPluginArtifactMetadataMojo",4,53,25,20,0.80,4,0,2,1,4,
Public Method,"org.apache.maven.plugin.coreit.AddPluginArtifactMetadataMojo.execute",,29,18,6,0.33,4,,,1,,4
Public Class,"org.apache.maven.plugin.coreit.AggregateTestMojo",3,54,24,23,0.96,5,50,3,2,3,
Public Class,"org.apache.maven.plugin.coreit.AggregateTestMojo",3,68,29,31,1.07,5,50,3,2,3,
Public Method,"org.apache.maven.plugin.coreit.AggregateTestMojo.execute",,18,10,7,0.70,3,,,2,,3
Public Method,"org.apache.maven.plugin.coreit.AggregateTestMojo.execute",,16,11,5,0.45,3,,,2,,3
Private Method,"org.apache.maven.plugin.coreit.AggregateTestMojo.filter",,9,7,0,0.00,2,,,1,,2
Private Method,"org.apache.maven.plugin.coreit.AggregateTestMojo.filter",,9,7,0,0.00,2,,,1,,2
Public Class,"org.apache.maven.plugin.coreit.AggregatorDependenciesMojo",3,30,21,5,0.24,3,0,2,2,3,
Public Method,"org.apache.maven.plugin.coreit.AggregatorDependenciesMojo.execute",,14,12,0,0.00,3,,,2,,3
Public Class,"org.apache.maven.plugin.coreit.AppendConfigMojo",2,133,51,62,1.22,4,45,2,1,3,
Private Method,"org.apache.maven.plugin.coreit.AppendConfigMojo.dumpConfiguration",,21,12,9,0.75,1,,,0,,1
Public Method,"org.apache.maven.plugin.coreit.AppendConfigMojo.execute",,26,14,5,0.36,3,,,1,,3
Public Class,"org.apache.maven.plugin.coreit.AppendMojo",2,37,21,9,0.43,2,0,2,2,2,
Public Method,"org.apache.maven.plugin.coreit.AppendMojo.execute",,18,14,0,0.00,2,,,2,,2
Public Class,"org.apache.maven.plugin.coreit.AssignmentCompatibleMojo",4,74,43,18,0.42,7,50,2,3,6,
Public Method,"org.apache.maven.plugin.coreit.AssignmentCompatibleMojo.execute",,47,33,5,0.15,6,,,3,,6
