Kind,Name,AvgCyclomatic,CountLine,CountLineCode,CountLineComment,RatioCommentToCode,SumCyclomatic,PercentLackOfCohesion,MaxNesting,MaxInheritanceTree,MaxCyclomatic,Cyclomatic
Unknown Method,"FromSeconds",,,,,0.00,,,,,,
Unknown Method,"FromSourceRect",,,,,0.00,,,,,,
Unknown Method,"FromStream",,,,,0.00,,,,,,
Unknown Method,"FromWindow",,,,,0.00,,,,,,
Unknown Class,"Func",,,,,0.00,,,,,,
File,"Functions.cs",2,369,254,55,0.22,56,,2,,7,
File,"GDIMetadataExtractor.cs",1,207,90,79,0.88,16,,2,,4,
File,"GDIShellInfoExtractor.cs",3,187,116,34,0.29,5,,2,,4,
File,"GDIThumbnailExtractor.cs",5,286,147,81,0.55,39,,4,,12,
Unknown Class,"GESTURECONFIG",,,,,0.00,,,,,,
Unknown Class,"GESTURECONFIG_ID",,,,,0.00,,,,,,
Unknown Class,"GESTUREINFO",,,,,0.00,,,,,,
File,"General.cs",3,254,151,52,0.34,28,,2,,10,
File,"GestureConfig.cs",0,83,31,38,1.23,0,,0,,0,
File,"GestureEventArgs.cs",1,254,91,87,0.96,39,,0,,1,
File,"GestureInfo.cs",1,123,33,66,2.00,21,,0,,1,
File,"GestureListener.cs",3,268,159,49,0.31,31,,3,,10,
Unknown Method,"Get",,,,,0.00,,,,,,
Unknown Method,"GetApartmentState",,,,,0.00,,,,,,
Unknown Method,"GetAsync",,,,,0.00,,,,,,
Unknown Method,"GetAttributes",,,,,0.00,,,,,,
Unknown Method,"GetAvailableBrowserVersionString",,,,,0.00,,,,,,
Unknown Method,"GetAwaiter",,,,,0.00,,,,,,
Unknown Method,"GetBounds",,,,,0.00,,,,,,
Unknown Method,"GetBrightness",,,,,0.00,,,,,,
Unknown Method,"GetBytes",,,,,0.00,,,,,,
Unknown Method,"GetChildren",,,,,0.00,,,,,,
Unknown Method,"GetColorProfile",,,,,0.00,,,,,,
Unknown Method,"GetColorValue",,,,,0.00,,,,,,
Unknown Method,"GetColumn",,,,,0.00,,,,,,
Unknown Method,"GetCombinedRectanglesGeometry",,,,,0.00,,,,,,
Unknown Method,"GetCommandLineArgs",,,,,0.00,,,,,,
Unknown Method,"GetCurrentParent",,,,,0.00,,,,,,
Unknown Method,"GetCustomAttributes",,,,,0.00,,,,,,
Unknown Method,"GetData",,,,,0.00,,,,,,
Unknown Method,"GetDataObject",,,,,0.00,,,,,,
Unknown Method,"GetDataPresent",,,,,0.00,,,,,,
Unknown Method,"GetDeferral",,,,,0.00,,,,,,
Unknown Method,"GetDirectoryName",,,,,0.00,,,,,,
Unknown Method,"GetDpiForMonitor",,,,,0.00,,,,,,
Unknown Method,"GetEnumerator",,,,,0.00,,,,,,
Unknown Method,"GetExifProfile",,,,,0.00,,,,,,
Unknown Method,"GetExtension",,,,,0.00,,,,,,
Unknown Method,"GetFileFromPathAsync",,,,,0.00,,,,,,
Unknown Method,"GetFileName",,,,,0.00,,,,,,
Unknown Method,"GetFileNameWithoutExtension",,,,,0.00,,,,,,
Unknown Method,"GetFiles",,,,,0.00,,,,,,
Unknown Method,"GetFolderPath",,,,,0.00,,,,,,
Unknown Method,"GetForegroundWindowView",,,,,0.00,,,,,,
Unknown Method,"GetFrame",,,,,0.00,,,,,,
Unknown Method,"GetFrameCount",,,,,0.00,,,,,,
Unknown Method,"GetFromCache",,,,,0.00,,,,,,
Unknown Method,"GetFullPath",,,,,0.00,,,,,,
Unknown Method,"GetGlyphSize",,,,,0.00,,,,,,
Unknown Method,"GetHbitmap",,,,,0.00,,,,,,
Unknown Method,"GetHdc",,,,,0.00,,,,,,
Unknown Method,"GetHicon",,,,,0.00,,,,,,
Unknown Method,"GetHue",,,,,0.00,,,,,,
Unknown Method,"GetImageFormats",,,,,0.00,,,,,,
Unknown Method,"GetImageLocalBounds",,,,,0.00,,,,,,
Unknown Method,"GetImageMemorySize",,,,,0.00,,,,,,
Unknown Method,"GetInvalidFileNameChars",,,,,0.00,,,,,,
Unknown Method,"GetItem",,,,,0.00,,,,,,
Unknown Method,"GetItems",,,,,0.00,,,,,,
Unknown Method,"GetLastWriteTime",,,,,0.00,,,,,,
Unknown Method,"GetMethod",,,,,0.00,,,,,,
Unknown Method,"GetName",,,,,0.00,,,,,,
Unknown Method,"GetNames",,,,,0.00,,,,,,
Unknown Method,"GetOutput",,,,,0.00,,,,,,
Unknown Method,"GetPixelFormatSize",,,,,0.00,,,,,,
Unknown Method,"GetProcessById",,,,,0.00,,,,,,
Unknown Method,"GetProfile",,,,,0.00,,,,,,
Unknown Method,"GetProperty",,,,,0.00,,,,,,
Unknown Method,"GetPropertyItem",,,,,0.00,,,,,,
Unknown Method,"GetRenderer",,,,,0.00,,,,,,
Unknown Method,"GetResult",,,,,0.00,,,,,,
Unknown Method,"GetRow",,,,,0.00,,,,,,
Unknown Method,"GetSaturation",,,,,0.00,,,,,,
Unknown Method,"GetSection",,,,,0.00,,,,,,
Unknown Method,"GetSize",,,,,0.00,,,,,,
Unknown Method,"GetSoftwareBitmapAsync",,,,,0.00,,,,,,
Unknown Method,"GetSourceImage",,,,,0.00,,,,,,
Unknown Method,"GetSystemMetrics",,,,,0.00,,,,,,
Unknown Method,"GetTabFolderView",,,,,0.00,,,,,,
Unknown Method,"GetTabViewPath",,,,,0.00,,,,,,
Unknown Method,"GetTarget",,,,,0.00,,,,,,
Unknown Method,"GetTempPath",,,,,0.00,,,,,,
Unknown Method,"GetText",,,,,0.00,,,,,,
Unknown Method,"GetToolTip",,,,,0.00,,,,,,
Unknown Method,"GetToolbarIconFilePath",,,,,0.00,,,,,,
Unknown Method,"GetType",,,,,0.00,,,,,,
Unknown Method,"GetTypeFromCLSID",,,,,0.00,,,,,,
Unknown Method,"GetUnderlyingType",,,,,0.00,,,,,,
Unknown Method,"GetValue",,,,,0.00,,,,,,
Unknown Method,"GetValues",,,,,0.00,,,,,,
Unknown Method,"GetWindowPlacement",,,,,0.00,,,,,,
File,"GifAnimator.cs",2,121,52,39,0.75,10,,2,,5,
File,"GlobalSuppressions.cs",0,8,2,4,2.00,0,,0,,0,
Unknown Class,"Graphics",,,,,0.00,,,,,,
File,"GraphicsExtensions.cs",1,43,14,21,1.50,2,,0,,1,
Unknown Class,"GraphicsPath",,,,,0.00,,,,,,
Unknown Class,"Guid",,,,,0.00,,,,,,
Unknown Class,"HDC",,,,,0.00,,,,,,
Unknown Class,"HGDIOBJ",,,,,0.00,,,,,,
Unknown Class,"HGESTUREINFO",,,,,0.00,,,,,,
Unknown Class,"HKL",,,,,0.00,,,,,,
Unknown Class,"HRESULT",,,,,0.00,,,,,,
Unknown Class,"HScrollBar",,,,,0.00,,,,,,
Unknown Class,"HWND",,,,,0.00,,,,,,
Class,"HapplaBox",2,634,455,112,,87,,0,0,9,
Private Method,"HapplaBox.animatePanning",,23,19,0,,6,,2,,,5
Unnamed Function,"HapplaBox.animatePanning.(unnamed_function_2)",,1,1,0,,1,,0,,,1
Private Method,"HapplaBox.animateZooming",,22,16,6,,4,,1,,,3
Unnamed Function,"HapplaBox.animateZooming.(unnamed_function_3)",,1,1,0,,1,,0,,,1
Public Method,"HapplaBox.applyTransform",,20,15,3,,3,,0,,,1
Unnamed Function,"HapplaBox.applyTransform.(unnamed_function_5)",,15,12,1,,2,,1,,,2
Private Method,"HapplaBox.checkIfNeedRecenter",,10,9,0,,1,,0,,,1
Public Method,"HapplaBox.constructor",,56,43,9,,1,,0,,,1
Public Method,"HapplaBox.disable",,15,10,4,,1,,0,,,1
Private Method,"HapplaBox.dpi",,3,3,1,,1,,0,,,1
Public Method,"HapplaBox.enable",,20,14,4,,1,,0,,,1
Function,"HapplaBox.get",,3,3,1,,1,,0,,,1
Function,"HapplaBox.get",,3,3,1,,1,,0,,,1
Function,"HapplaBox.get",,3,3,1,,1,,0,,,1
Function,"HapplaBox.get",,3,3,1,,1,,0,,,1
Function,"HapplaBox.get",,3,3,1,,1,,0,,,1
Function,"HapplaBox.get",,3,3,1,,1,,0,,,1
Private Method,"HapplaBox.getCenterPoint",,11,8,1,,1,,0,,,1
Public Method,"HapplaBox.loadHtmlContent",,18,13,4,,4,,1,,,3
Unnamed Function,"HapplaBox.loadHtmlContent.(unnamed_function_4)",,1,1,0,,1,,0,,,1
Public Method,"HapplaBox.onAfterPanned",,1,1,0,,1,,0,,,1
Public Method,"HapplaBox.onAfterTransformed",,1,1,0,,1,,0,,,1
Public Method,"HapplaBox.onAfterZoomChanged",,1,1,0,,1,,0,,,1
Public Method,"HapplaBox.onBeforeContentReady",,1,1,0,,1,,0,,,1
Public Method,"HapplaBox.onBeforeZoomChanged",,1,1,0,,1,,0,,,1
Private Method,"HapplaBox.onContentElDOMChanged",,11,9,1,,3,,0,,,1
Unnamed Function,"HapplaBox.onContentElDOMChanged.(unnamed_function_1)",,5,5,0,,2,,1,,,2
Public Method,"HapplaBox.onContentReady",,1,1,0,,1,,0,,,1
Public Method,"HapplaBox.onMouseWheel",,1,1,0,,1,,0,,,1
Private Method,"HapplaBox.onMouseWheel",,6,4,2,,2,,1,,,2
Public Method,"HapplaBox.onPanning",,1,1,0,,1,,0,,,1
Private Method,"HapplaBox.onPointerDown",,13,9,4,,2,,1,,,2
Private Method,"HapplaBox.onPointerEnter",,3,3,1,,1,,0,,,1
Private Method,"HapplaBox.onPointerLeave",,4,4,1,,1,,0,,,1
Private Method,"HapplaBox.onPointerMove",,14,10,6,,2,,1,,,2
Private Method,"HapplaBox.onPointerUp",,13,10,3,,2,,1,,,2
Public Method,"HapplaBox.onResizing",,1,1,0,,1,,0,,,1
Private Method,"HapplaBox.onResizing",,11,8,3,,2,,1,,,2
Public Method,"HapplaBox.panTo",,26,15,5,,5,,1,,,5
Public Method,"HapplaBox.panToDistance",,6,5,0,,1,,0,,,1
Public Method,"HapplaBox.recenter",,7,6,1,,1,,0,,,1
Function,"HapplaBox.set",,5,4,1,,1,,0,,,1
Function,"HapplaBox.set",,3,3,1,,1,,0,,,1
Function,"HapplaBox.set",,3,3,1,,1,,0,,,1
Public Method,"HapplaBox.setZoomMode",,42,37,3,,9,,6,,,9
Public Method,"HapplaBox.startPanningAnimation",,6,5,0,,2,,1,,,2
Public Method,"HapplaBox.startZoomingAnimation",,6,5,0,,2,,1,,,2
Public Method,"HapplaBox.stopPanningAnimation",,4,4,0,,1,,0,,,1
Public Method,"HapplaBox.stopZoomingAnimation",,4,4,0,,1,,0,,,1
File,"HapplaBox.ts",2,642,460,112,0.24,87,,6,,9,0
Private Method,"HapplaBox.updateImageRendering",,16,15,0,,3,,2,,,3
Public Method,"HapplaBox.zoomByDelta",,23,20,3,,2,,1,,,2
Public Method,"HapplaBox.zoomToCenter",,21,17,2,,1,,0,,,1
Public Method,"HapplaBox.zoomToPoint",,70,52,15,,3,,1,,,3
Class,"HapplaBoxHTMLElement",1,129,89,36,,16,,0,1,2,
Public Method,"HapplaBoxHTMLElement.constructor",,9,5,2,,1,,0,,,1
Private Method,"HapplaBoxHTMLElement.createTemplate",,30,19,8,,1,,0,,,1
Private Method,"HapplaBoxHTMLElement.disconnectedCallback",,3,3,1,,1,,0,,,1
Public Method,"HapplaBoxHTMLElement.focus",,3,3,1,,1,,0,,,1
Function,"HapplaBoxHTMLElement.get",,3,3,1,,1,,0,,,1
Public Method,"HapplaBoxHTMLElement.initialize",,5,4,2,,1,,0,,,1
Public Method,"HapplaBoxHTMLElement.loadHtml",,27,21,8,,3,,0,,,1
Unnamed Function,"HapplaBoxHTMLElement.loadHtml.(unnamed_function_1)",,12,11,0,,2,,1,,,2
Public Method,"HapplaBoxHTMLElement.loadImage",,4,4,0,,1,,0,,,1
Public Method,"HapplaBoxHTMLElement.setZoomFactor",,10,8,4,,2,,1,,,2
Public Method,"HapplaBoxHTMLElement.setZoomMode",,3,3,1,,1,,0,,,1
Public Method,"HapplaBoxHTMLElement.startPanningAnimation",,3,3,1,,1,,0,,,1
Public Method,"HapplaBoxHTMLElement.startZoomingAnimation",,3,3,1,,1,,0,,,1
Public Method,"HapplaBoxHTMLElement.stopAnimations",,4,4,2,,1,,0,,,1
File,"HapplaBoxHTMLElement.ts",1,190,135,39,0.29,17,,1,,2,0
File,"HapplaBoxTypes.ts",0,73,60,1,0.02,0,,0,,0,0
Class,"HapplaBoxViewer",1,285,229,8,,28,,0,0,5,
Private Static Method,"HapplaBoxViewer.hitTestNav",,40,28,5,,5,,1,,,5
Public Static Method,"HapplaBoxViewer.initialize",,32,27,1,,1,,0,,,1
Private Static Method,"HapplaBoxViewer.onAfterZoomChanged",,9,9,0,,1,,0,,,1
Private Static Method,"HapplaBoxViewer.onContentSizeChanged",,9,9,0,,1,,0,,,1
Private Static Method,"HapplaBoxViewer.onFileDragEntered",,4,4,0,,1,,0,,,1
Private Static Method,"HapplaBoxViewer.onFileDragOver",,5,5,0,,1,,0,,,1
Private Static Method,"HapplaBoxViewer.onFileDropped",,6,5,0,,1,,0,,,1
Private Static Method,"HapplaBoxViewer.onMouseWheel",,9,9,0,,1,,0,,,1
Private Static Method,"HapplaBoxViewer.onPointerDown",,21,18,0,,1,,0,,,1
Private Static Method,"HapplaBoxViewer.onPointerLeave",,8,7,0,,1,,0,,,1
Private Static Method,"HapplaBoxViewer.onPointerMove",,16,14,0,,2,,1,,,2
Private Static Method,"HapplaBoxViewer.onPointerUp",,22,19,0,,2,,1,,,2
Private Static Method,"HapplaBoxViewer.onWeb2LoadContentRequested",,13,12,0,,3,,2,,,3
Private Static Method,"HapplaBoxViewer.onWeb2SetMessage",,21,16,2,,1,,0,,,1
Private Static Method,"HapplaBoxViewer.onWeb2SetNavigation",,18,16,0,,1,,0,,,1
Private Static Method,"HapplaBoxViewer.onWeb2StartPanAnimationRequested",,6,6,0,,1,,0,,,1
Private Static Method,"HapplaBoxViewer.onWeb2StartZoomAnimationRequested",,6,6,0,,1,,0,,,1
Private Static Method,"HapplaBoxViewer.onWeb2StopAnimationsRequested",,3,3,0,,1,,0,,,1
Private Static Method,"HapplaBoxViewer.onWeb2ZoomFactorChanged",,7,7,0,,1,,0,,,1
Private Static Method,"HapplaBoxViewer.onWeb2ZoomModeChanged",,7,7,0,,1,,0,,,1
File,"HapplaBoxViewer.ts",1,322,261,8,0.03,28,,2,,5,0
Unknown Method,"HasFlag",,,,,0.00,,,,,,
Unknown Class,"HashSet",,,,,0.00,,,,,,
Unknown Method,"Hide",,,,,0.00,,,,,,
File,"HitInfo.cs",1,97,20,54,2.70,13,,0,,1,
File,"HotKey.cs",2,191,133,27,0.20,39,,5,,10,
File,"HslColor.cs",2,421,261,55,0.21,54,,2,,10,
Unknown Class,"HttpClient",,,,,0.00,,,,,,
File,"IAdaptor.cs",0,79,10,53,5.30,0,,0,,0,
Unknown Class,"IAsyncEnumerable",,,,,0.00,,,,,,
Unknown Class,"ICloneable",,,,,0.00,,,,,,
Unknown Class,"ICollection",,,,,0.00,,,,,,
Unknown Class,"IColorProfile",,,,,0.00,,,,,,
File,"IColors.cs",0,48,22,15,0.68,0,,0,,0,
Unknown Class,"IComObject",,,,,0.00,,,,,,
Unknown Class,"IComparer",,,,,0.00,,,,,,
Unknown Class,"IConfiguration",,,,,0.00,,,,,,
Unknown Class,"IConfigurationRoot",,,,,0.00,,,,,,
Unknown Class,"IConfigurationSection",,,,,0.00,,,,,,
Unknown Class,"ID2D1Bitmap1",,,,,0.00,,,,,,
File,"ID2D1Bitmap1Extensions.cs",2,193,101,50,0.50,11,,1,,3,
Unknown Class,"ID2D1BitmapBrush1",,,,,0.00,,,,,,
Unknown Class,"ID2D1DeviceContext6",,,,,0.00,,,,,,
Unknown Class,"ID2D1Effect",,,,,0.00,,,,,,
File,"ID2D1EffectExtensions.cs",2,78,37,24,0.65,2,,1,,2,
Unknown Class,"ID2D1Image",,,,,0.00,,,,,,
Unknown Class,"IDictionary",,,,,0.00,,,,,,
Unknown Class,"IDisposable",,,,,0.00,,,,,,
Unknown Class,"IEnumerable",,,,,0.00,,,,,,
Unknown Class,"IEnumerator",,,,,0.00,,,,,,
Unknown Class,"IEqualityComparer",,,,,0.00,,,,,,
Unknown Class,"IExifProfile",,,,,0.00,,,,,,
File,"IExtractor.cs",0,71,10,50,5.00,0,,0,,0,
Interface,"IHapplaBoxOptions",,26,21,0,,,,0,,,
Public Method,"IHapplaBoxOptions.onBeforeContentReady",,0,0,0,,0,,0,,,0
Public Method,"IHapplaBoxOptions.onContentReady",,0,0,0,,0,,0,,,0
Public Method,"IHapplaBoxOptions.onContentSizeChanged",,0,0,0,,0,,0,,,0
Public Method,"IHapplaBoxOptions.onMouseWheel",,0,0,0,,0,,0,,,0
Public Method,"IHapplaBoxOptions.onResizing",,0,0,0,,0,,0,,,0
Unknown Class,"IImageProfile",,,,,0.00,,,,,,
Unknown Class,"IList",,,,,0.00,,,,,,
Unknown Class,"IMagickImage",,,,,0.00,,,,,,
Unknown Class,"INPUT",,,,,0.00,,,,,,
Unknown Class,"IOException",,,,,0.00,,,,,,
Unknown Class,"IProgress",,,,,0.00,,,,,,
Unknown Class,"IReadOnlyList",,,,,0.00,,,,,,
Unknown Class,"IStorageItem",,,,,0.00,,,,,,
File,"IToolConfig.cs",0,42,8,24,3.00,0,,0,,0,
Unknown Class,"IWshShortcut",,,,,0.00,,,,,,
Unknown Class,"Icon",,,,,0.00,,,,,,
File,"IconFile.cs",2,79,35,30,0.86,3,,1,,2,
Unknown Method,"Identity",,,,,0.00,,,,,,
File,"IgCommands.cs",1,49,22,17,0.77,18,,0,,1,
Unknown Class,"IgImageListUpdatedEventArgs",,,,,0.00,,,,,,
Unknown Class,"IgImageLoadedEventArgs",,,,,0.00,,,,,,
Unknown Class,"IgImageLoadingEventArgs",,,,,0.00,,,,,,
Unknown Class,"IgImageUnloadedEventArgs",,,,,0.00,,,,,,
File,"IgImgData.cs",2,148,85,32,0.38,31,,3,,8,
File,"IgLang.cs",1,999,621,401,0.65,35,,2,,5,
File,"IgLangModels.cs",1,41,10,23,2.30,10,,0,,1,
File,"IgMagickReadData.cs",1,79,36,20,0.56,21,,1,,5,
File,"IgMetadata.cs",1,81,39,32,0.82,66,,0,,1,
File,"IgPhoto.cs",2,277,125,85,0.68,51,,2,,16,
File,"IgTheme.cs",2,424,220,117,0.53,83,,5,,12,
File,"IgThemeModels.cs",1,364,205,67,0.33,180,,1,,38,
File,"IgTool.cs",1,109,41,39,0.95,19,,1,,3,
Unknown Class,"IgToolTernimatingEventArgs",,,,,0.00,,,,,,
Unknown Class,"Image",,,,,0.00,,,,,,
Unknown Class,"ImageAttributes",,,,,0.00,,,,,,
File,"ImageBooster.cs",2,651,336,181,0.54,92,,3,,13,
Unknown Class,"ImageFormat",,,,,0.00,,,,,,
File,"ImageGallery.cs",2,2326,1334,635,0.48,338,,5,,15,
File,"ImageGalleryItem.cs",3,639,421,129,0.31,98,,5,,20,
Namespace,"ImageGlass",2,63367,38924,12779,0.33,7611,,7,,62,
Namespace,"ImageGlass.Base",2,13880,8284,3182,0.38,1731,,7,,30,
Namespace,"ImageGlass.Base.Actions",1,111,39,48,1.23,22,,1,,5,
Public Class,"ImageGlass.Base.Actions.SingleAction",1,40,10,23,2.30,1,83,0,1,1,
Public Method,"ImageGlass.Base.Actions.SingleAction.Arguments.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Base.Actions.SingleAction.Arguments.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Base.Actions.SingleAction.Executable.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Base.Actions.SingleAction.Executable.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Base.Actions.SingleAction.NextAction.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Base.Actions.SingleAction.NextAction.set",,0,0,0,0.00,1,,0,,,1
Public Virtual Method,"ImageGlass.Base.Actions.SingleAction.ToString",,4,4,0,0.00,1,,0,,,1
Public Class,"ImageGlass.Base.Actions.ToggleAction",2,59,27,19,0.70,9,73,1,1,5,
Public Method,"ImageGlass.Base.Actions.ToggleAction.Id.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Base.Actions.ToggleAction.Id.init",,0,0,0,0.00,1,,0,,,1
Public Static Method,"ImageGlass.Base.Actions.ToggleAction.IsToggleOff",,9,8,0,0.00,2,,1,,,2
Public Static Method,"ImageGlass.Base.Actions.ToggleAction.SetToggleValue",,7,7,0,0.00,2,,1,,,2
Public Virtual Method,"ImageGlass.Base.Actions.ToggleAction.ToString",,4,4,0,0.00,5,,0,,,5
Public Method,"ImageGlass.Base.Actions.ToggleAction.ToggleOff.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Base.Actions.ToggleAction.ToggleOff.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Base.Actions.ToggleAction.ToggleOn.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Base.Actions.ToggleAction.ToggleOn.set",,0,0,0,0.00,1,,0,,,1
Public Enum,"ImageGlass.Base.AfterEditAppAction",0,,,,,0,0,0,1,0,
Public Class,"ImageGlass.Base.App",2,130,63,33,0.52,12,0,2,1,5,
Public Static Method,"ImageGlass.Base.App.AppName.get",,0,0,0,0.00,1,,0,,,1
Public Static Method,"ImageGlass.Base.App.CheckStartWithOs",,19,14,0,0.00,4,,1,,,4
Public Static Method,"ImageGlass.Base.App.ConfigDir",,22,14,3,0.21,2,,1,,,2
Public Static Method,"ImageGlass.Base.App.IGExePath.get",,0,0,0,0.00,1,,0,,,1
Public Static Method,"ImageGlass.Base.App.IsAdmin.get",,0,0,0,0.00,1,,0,,,1
Public Static Method,"ImageGlass.Base.App.IsPortable.get",,0,0,0,0.00,1,,0,,,1
Public Static Method,"ImageGlass.Base.App.SetStartWithOs",,24,20,0,0.00,5,,2,,,5
Public Static Method,"ImageGlass.Base.App.StartUpDir",,7,6,0,0.00,1,,0,,,1
Public Static Method,"ImageGlass.Base.App.Version.get",,0,0,0,0.00,2,,0,,,2
Public Static Class,"ImageGlass.Base.BHelper",3,2259,1473,379,0.26,327,98,4,1,17,
Tuple,"ImageGlass.Base.BHelper.(tuple_1)",0,0,0,0,,0,0,0,0,0,
Tuple,"ImageGlass.Base.BHelper.(tuple_1)",0,0,0,0,,0,0,0,0,0,
Private Static Method,"ImageGlass.Base.BHelper.Base64DataUriRegex",,1,1,0,0.00,1,,0,,,1
Public Static Method,"ImageGlass.Base.BHelper.BuildExeArgs",,12,8,1,0.13,2,,0,,,2
Tuple,"ImageGlass.Base.BHelper.BuildExeArgs.(tuple_1)",0,0,0,0,,0,0,0,1,0,
Tuple,"ImageGlass.Base.BHelper.BuildExeArgs.(tuple_2)",0,0,0,0,,0,0,0,0,0,
Public Static Method,"ImageGlass.Base.BHelper.CenterRectToRect",,17,15,0,0.00,2,,1,,,2
Public Static Method,"ImageGlass.Base.BHelper.CheckPath",,17,14,0,0.00,3,,2,,,3
Public Static Method,"ImageGlass.Base.BHelper.CheckPathWritable",,39,30,2,0.07,5,,3,,,5
Public Static Method,"ImageGlass.Base.BHelper.ColorFromHex",,59,50,5,0.10,8,,2,,,8
Public Static Method,"ImageGlass.Base.BHelper.ConvertBase64ToBytes",,30,21,3,0.14,4,,1,,,4
Public Static Method,"ImageGlass.Base.BHelper.ConvertDateTime",,13,12,0,0.00,2,,1,,,2
Public Generic Static Method,"ImageGlass.Base.BHelper.ConvertType",,19,17,0,0.00,4,,2,,,4
Generic Parameter,"ImageGlass.Base.BHelper.ConvertType.T",0,,,,,0,0,0,0,0,
Public Static Method,"ImageGlass.Base.BHelper.CreateCheckerboardTileBrush",,22,18,1,0.06,1,,1,,,1
Public Static Method,"ImageGlass.Base.BHelper.CreateDefaultToolbarIcon",,17,13,0,0.00,2,,0,,,2
Public Static Method,"ImageGlass.Base.BHelper.CreateImageFromText",,33,25,1,0.04,3,,1,,,3
Public Static Method,"ImageGlass.Base.BHelper.CreateUniqueFileKey",,23,17,1,0.06,2,,1,,,2
Public Static Method,"ImageGlass.Base.BHelper.CropImage",,14,10,0,0.00,3,,1,,,3
Public Static Method,"ImageGlass.Base.BHelper.Debounce",,4,4,0,0.00,2,,0,,,1
Public Generic Static Method,"ImageGlass.Base.BHelper.Debounce",,5,5,0,0.00,2,,0,,,2
Lambda Method,"ImageGlass.Base.BHelper.Debounce.(anon_method_1)",,1,1,0,0.00,1,,0,,,1
Generic Parameter,"ImageGlass.Base.BHelper.Debounce.T",0,,,,,0,0,0,0,0,
Public Static Method,"ImageGlass.Base.BHelper.DeleteFile",,10,9,0,0.00,3,,1,,,3
Public Static Method,"ImageGlass.Base.BHelper.DetectFacesFromImageAsync",,19,15,0,0.00,4,,1,,,4
Public Static Method,"ImageGlass.Base.BHelper.EllipsisText",,13,11,0,0.00,1,,0,,,1
Public Static Method,"ImageGlass.Base.BHelper.FindFiles",,24,18,2,0.11,3,,1,,,2
Public Static Method,"ImageGlass.Base.BHelper.FindFiles",,24,17,2,0.12,5,,1,,,3
Lambda Method,"ImageGlass.Base.BHelper.FindFiles.(anon_method_1)",,9,8,1,0.13,1,,0,,,1
Lambda Method,"ImageGlass.Base.BHelper.FindFiles.(anon_method_1)",,1,1,0,0.00,2,,0,,,2
Public Static Method,"ImageGlass.Base.BHelper.FontPixelToPoint",,5,4,1,0.25,1,,0,,,1
Public Static Method,"ImageGlass.Base.BHelper.FontPointToPixel",,5,4,1,0.25,1,,0,,,1
Public Static Method,"ImageGlass.Base.BHelper.FormatDateTime",,6,5,0,0.00,1,,0,,,1
Public Static Method,"ImageGlass.Base.BHelper.FormatDateTime",,9,8,0,0.00,3,,1,,,3
Public Static Method,"ImageGlass.Base.BHelper.FormatSize",,14,12,0,0.00,2,,1,,,2
Public Static Method,"ImageGlass.Base.BHelper.FormatStarRating",,17,15,0,0.00,6,,1,,,6
Public Static Method,"ImageGlass.Base.BHelper.FormatStarRatingText",,9,8,0,0.00,2,,0,,,2
Public Static Method,"ImageGlass.Base.BHelper.GetAllControls",,8,7,0,0.00,3,,0,,,1
Lambda Method,"ImageGlass.Base.BHelper.GetAllControls.(anon_method_1)",,1,1,0,0.00,1,,0,,,1
Lambda Method,"ImageGlass.Base.BHelper.GetAllControls.(anon_method_2)",,1,1,0,0.00,1,,0,,,1
Public Static Method,"ImageGlass.Base.BHelper.GetBackgroundColorForStatus",,13,12,0,0.00,1,,0,,,1
Public Static Method,"ImageGlass.Base.BHelper.GetColorProfile",,41,35,1,0.03,7,,3,,,6
Lambda Method,"ImageGlass.Base.BHelper.GetColorProfile.(anon_method_1)",,1,1,0,0.00,1,,0,,,1
Public Static Method,"ImageGlass.Base.BHelper.GetCorrectColorProfileName",,32,22,3,0.14,7,,1,,,5
Lambda Method,"ImageGlass.Base.BHelper.GetCorrectColorProfileName.(anon_method_1)",,1,1,0,0.00,1,,0,,,1
Lambda Method,"ImageGlass.Base.BHelper.GetCorrectColorProfileName.(anon_method_2)",,1,1,0,0.00,1,,0,,,1
Public Static Method,"ImageGlass.Base.BHelper.GetDistinctDirsFromPaths",,45,38,1,0.03,10,,4,,,10
Public Static Method,"ImageGlass.Base.BHelper.GetItemBorderRadius",,12,9,1,0.11,2,,1,,,2
Public Static Method,"ImageGlass.Base.BHelper.GetLiveVideoAsync",,39,29,3,0.10,7,,2,,,7
Public Static Method,"ImageGlass.Base.BHelper.GetMIMEType",,18,17,0,0.00,2,,0,,,2
Public Static Method,"ImageGlass.Base.BHelper.GetMIMEType",,39,32,0,0.00,8,,1,,,8
Public Static Method,"ImageGlass.Base.BHelper.GetRoundRectanglePath",,52,40,6,0.15,4,,1,,,4
Public Static Method,"ImageGlass.Base.BHelper.GetSelection",,71,53,4,0.08,10,,2,,,10
